Date,HomeTeam,AwayTeam,FTHG,FTAG,Home_xG,Away_xG,match_key,B365H,B365D,B365A
2020-09-19,arsenal,westham,2,1,1.1,2.0,20200919_arsenal_westham,,,
2020-10-04,arsenal,sheffieldutd,2,1,0.6,0.2,20201004_arsenal_sheffieldutd,,,
2020-10-25,arsenal,leicestercity,0,1,0.7,0.7,20201025_arsenal_leicestercity,,,
2020-11-08,arsenal,astonvilla,0,3,1.5,1.8,20201108_arsenal_astonvilla,,,
2020-11-29,arsenal,wolves,1,2,1.5,1.8,20201129_arsenal_wolves,,,
2020-12-13,arsenal,burnley,0,1,1.6,1.4,20201213_arsenal_burnley,,,
2020-12-16,arsenal,southampton,1,1,0.6,1.2,20201216_arsenal_southampton,,,
2020-12-26,arsenal,chelsea,3,1,2.0,2.6,20201226_arsenal_chelsea,,,
2021-01-14,arsenal,crystalpalace,0,0,0.4,0.8,20210114_arsenal_crystalpalace,,,
2021-01-18,arsenal,newcastleutd,3,0,2.4,0.2,20210118_arsenal_newcastleutd,,,
2021-01-30,arsenal,manchesterutd,0,0,0.9,1.6,20210130_arsenal_manchesterutd,,,
2021-02-14,arsenal,leedsutd,4,2,2.3,0.9,20210214_arsenal_leedsutd,,,
2021-02-21,arsenal,manchestercity,0,1,0.3,1.8,20210221_arsenal_manchestercity,,,
2021-03-14,arsenal,tottenham,2,1,1.7,0.4,20210314_arsenal_tottenham,,,
2021-04-03,arsenal,liverpool,0,3,0.1,2.4,20210403_arsenal_liverpool,,,
2021-04-18,arsenal,fulham,1,1,2.7,0.9,20210418_arsenal_fulham,,,
2021-04-23,arsenal,everton,0,1,0.8,0.5,20210423_arsenal_everton,,,
2021-05-09,arsenal,westbrom,3,1,0.9,1.8,20210509_arsenal_westbrom,,,
2021-05-23,arsenal,brighton,2,0,0.8,0.2,20210523_arsenal_brighton,,,
2021-09-11,arsenal,norwichcity,1,0,2.7,0.7,20210911_arsenal_norwichcity,,,
2021-11-27,arsenal,newcastleutd,2,0,2.5,0.3,20211127_arsenal_newcastleutd,,,
2022-01-01,arsenal,manchestercity,1,2,0.8,2.0,20220101_arsenal_manchestercity,,,
2022-03-13,arsenal,leicestercity,2,0,2.4,0.4,20220313_arsenal_leicestercity,,,
2022-04-23,arsenal,manchesterutd,3,1,2.3,1.8,20220423_arsenal_manchesterutd,,,
2022-05-08,arsenal,leedsutd,2,1,2.0,0.3,20220508_arsenal_leedsutd,,,
2022-08-13,arsenal,leicestercity,4,2,2.7,0.5,20220813_arsenal_leicestercity,,,
2022-10-30,arsenal,nott'hamforest,5,0,2.3,0.4,20221030_arsenal_nott'hamforest,,,
2023-01-03,arsenal,newcastleutd,0,0,1.1,1.0,20230103_arsenal_newcastleutd,,,
2023-01-22,arsenal,manchesterutd,3,2,3.1,0.4,20230122_arsenal_manchesterutd,,,
2023-02-15,arsenal,manchestercity,1,3,1.6,1.8,20230215_arsenal_manchestercity,,,
2023-04-01,arsenal,leedsutd,4,1,3.8,0.7,20230401_arsenal_leedsutd,,,
2023-08-12,arsenal,nott'hamforest,2,1,0.8,1.2,20230812_arsenal_nott'hamforest,,,
2023-09-03,arsenal,manchesterutd,3,1,2.3,0.9,20230903_arsenal_manchesterutd,,,
2023-10-08,arsenal,manchestercity,1,0,0.4,0.5,20231008_arsenal_manchestercity,,,
2024-02-24,arsenal,newcastleutd,4,1,2.8,0.2,20240224_arsenal_newcastleutd,,,
2024-04-03,arsenal,lutontown,2,0,0.7,0.3,20240403_arsenal_lutontown,,,
2024-09-28,arsenal,leicestercity,4,2,4.4,0.3,20240928_arsenal_leicestercity,,,
2024-11-23,arsenal,nott'hamforest,3,0,1.2,0.3,20241123_arsenal_nott'hamforest,,,
2024-12-04,arsenal,manchesterutd,2,0,2.1,0.2,20241204_arsenal_manchesterutd,,,
2024-12-27,arsenal,ipswichtown,1,0,1.8,0.2,20241227_arsenal_ipswichtown,,,
2025-02-02,arsenal,manchestercity,5,1,1.0,0.8,20250202_arsenal_manchestercity,,,
2025-05-18,arsenal,newcastleutd,1,0,0.6,1.5,20250518_arsenal_newcastleutd,,,
2020-09-21,astonvilla,sheffieldutd,1,0,1.0,0.9,20200921_astonvilla_sheffieldutd,,,
2020-10-04,astonvilla,liverpool,7,2,2.7,1.8,20201004_astonvilla_liverpool,,,
2020-10-23,astonvilla,leedsutd,0,3,1.4,2.7,20201023_astonvilla_leedsutd,,,
2020-11-01,astonvilla,southampton,3,4,1.9,0.7,20201101_astonvilla_southampton,,,
2020-11-21,astonvilla,brighton,1,2,1.5,1.4,20201121_astonvilla_brighton,,,
2020-12-17,astonvilla,burnley,0,0,1.5,0.3,20201217_astonvilla_burnley,,,
2020-12-26,astonvilla,crystalpalace,3,0,3.9,0.9,20201226_astonvilla_crystalpalace,,,
2021-01-23,astonvilla,newcastleutd,2,0,2.3,0.5,20210123_astonvilla_newcastleutd,,,
2021-02-03,astonvilla,westham,1,3,0.7,1.7,20210203_astonvilla_westham,,,
2021-02-06,astonvilla,arsenal,1,0,1.2,0.8,20210206_astonvilla_arsenal,,,
2021-02-21,astonvilla,leicestercity,1,2,1.4,1.1,20210221_astonvilla_leicestercity,,,
2021-03-06,astonvilla,wolves,0,0,0.6,1.6,20210306_astonvilla_wolves,,,
2021-03-21,astonvilla,tottenham,0,2,0.4,1.8,20210321_astonvilla_tottenham,,,
2021-04-04,astonvilla,fulham,3,1,1.5,1.0,20210404_astonvilla_fulham,,,
2021-04-21,astonvilla,manchestercity,1,2,0.7,1.2,20210421_astonvilla_manchestercity,,,
2021-04-25,astonvilla,westbrom,2,2,3.2,1.5,20210425_astonvilla_westbrom,,,
2021-05-09,astonvilla,manchesterutd,1,3,0.5,1.7,20210509_astonvilla_manchesterutd,,,
2021-05-13,astonvilla,everton,0,0,0.6,1.0,20210513_astonvilla_everton,,,
2021-05-23,astonvilla,chelsea,2,1,1.1,3.3,20210523_astonvilla_chelsea,,,
2021-08-21,astonvilla,newcastleutd,2,0,1.2,0.7,20210821_astonvilla_newcastleutd,,,
2021-12-01,astonvilla,manchestercity,1,2,0.8,1.0,20211201_astonvilla_manchestercity,,,
2021-12-05,astonvilla,leicestercity,2,1,2.1,1.1,20211205_astonvilla_leicestercity,,,
2022-01-15,astonvilla,manchesterutd,2,2,1.9,1.0,20220115_astonvilla_manchesterutd,,,
2022-02-09,astonvilla,leedsutd,3,3,1.6,1.8,20220209_astonvilla_leedsutd,,,
2022-04-30,astonvilla,norwichcity,2,0,1.8,0.5,20220430_astonvilla_norwichcity,,,
2022-09-03,astonvilla,manchestercity,1,1,0.3,2.1,20220903_astonvilla_manchestercity,,,
2022-11-06,astonvilla,manchesterutd,3,1,0.6,0.5,20221106_astonvilla_manchesterutd,,,
2023-01-13,astonvilla,leedsutd,2,1,1.2,2.4,20230113_astonvilla_leedsutd,,,
2023-02-04,astonvilla,leicestercity,2,4,1.7,2.6,20230204_astonvilla_leicestercity,,,
2023-04-08,astonvilla,nott'hamforest,2,0,1.3,0.2,20230408_astonvilla_nott'hamforest,,,
2023-04-15,astonvilla,newcastleutd,3,0,1.9,0.5,20230415_astonvilla_newcastleutd,,,
2023-10-29,astonvilla,lutontown,3,1,2.3,0.5,20231029_astonvilla_lutontown,,,
2023-12-06,astonvilla,manchestercity,1,0,2.3,0.6,20231206_astonvilla_manchestercity,,,
2024-01-30,astonvilla,newcastleutd,1,3,1.4,2.6,20240130_astonvilla_newcastleutd,,,
2024-02-11,astonvilla,manchesterutd,1,2,2.4,1.8,20240211_astonvilla_manchesterutd,,,
2024-02-24,astonvilla,nott'hamforest,4,2,3.6,2.6,20240224_astonvilla_nott'hamforest,,,
2024-10-06,astonvilla,manchesterutd,0,0,0.5,0.6,20241006_astonvilla_manchesterutd,,,
2024-12-21,astonvilla,manchestercity,2,1,1.6,1.0,20241221_astonvilla_manchestercity,,,
2025-01-04,astonvilla,leicestercity,2,1,1.4,0.4,20250104_astonvilla_leicestercity,,,
2025-02-15,astonvilla,ipswichtown,1,1,2.4,0.4,20250215_astonvilla_ipswichtown,,,
2025-04-05,astonvilla,nott'hamforest,2,1,3.0,1.5,20250405_astonvilla_nott'hamforest,,,
2025-04-19,astonvilla,newcastleutd,4,1,2.2,1.0,20250419_astonvilla_newcastleutd,,,
2022-10-08,bournemouth,leicestercity,2,1,1.1,1.0,20221008_bournemouth_leicestercity,,,
2023-01-21,bournemouth,nott'hamforest,1,1,1.4,1.9,20230121_bournemouth_nott'hamforest,,,
2023-02-11,bournemouth,newcastleutd,1,1,1.5,1.3,20230211_bournemouth_newcastleutd,,,
2023-02-25,bournemouth,manchestercity,1,4,1.0,2.4,20230225_bournemouth_manchestercity,,,
2023-04-30,bournemouth,leedsutd,4,1,1.9,1.6,20230430_bournemouth_leedsutd,,,
2023-05-20,bournemouth,manchesterutd,0,1,1.0,1.4,20230520_bournemouth_manchesterutd,,,
2023-11-11,bournemouth,newcastleutd,2,0,2.4,0.5,20231111_bournemouth_newcastleutd,,,
2024-02-04,bournemouth,nott'hamforest,1,1,1.3,0.5,20240204_bournemouth_nott'hamforest,,,
2024-02-24,bournemouth,manchestercity,0,1,0.9,1.6,20240224_bournemouth_manchestercity,,,
2024-03-13,bournemouth,lutontown,4,3,2.3,2.0,20240313_bournemouth_lutontown,,,
2024-04-13,bournemouth,manchesterutd,2,2,1.6,1.2,20240413_bournemouth_manchesterutd,,,
2024-08-25,bournemouth,newcastleutd,1,1,2.2,1.6,20240825_bournemouth_newcastleutd,,,
2024-11-02,bournemouth,manchestercity,2,1,2.0,1.6,20241102_bournemouth_manchestercity,,,
2025-01-25,bournemouth,nott'hamforest,5,0,1.7,1.0,20250125_bournemouth_nott'hamforest,,,
2025-04-02,bournemouth,ipswichtown,1,2,1.8,1.2,20250402_bournemouth_ipswichtown,,,
2025-04-27,bournemouth,manchesterutd,1,1,0.5,2.3,20250427_bournemouth_manchesterutd,,,
2025-05-25,bournemouth,leicestercity,2,0,1.6,0.3,20250525_bournemouth_leicestercity,,,
2021-10-24,brentford,leicestercity,1,2,1.0,1.5,20211024_brentford_leicestercity,,,
2021-11-06,brentford,norwichcity,1,2,2.5,1.2,20211106_brentford_norwichcity,,,
2021-12-29,brentford,manchestercity,0,1,0.4,1.1,20211229_brentford_manchestercity,,,
2022-01-19,brentford,manchesterutd,1,3,2.3,2.3,20220119_brentford_manchesterutd,,,
2022-02-26,brentford,newcastleutd,0,2,0.4,2.7,20220226_brentford_newcastleutd,,,
2022-05-22,brentford,leedsutd,1,2,0.8,1.3,20220522_brentford_leedsutd,,,
2022-08-13,brentford,manchesterutd,4,0,1.6,0.9,20220813_brentford_manchesterutd,,,
2022-09-03,brentford,leedsutd,5,2,2.3,1.7,20220903_brentford_leedsutd,,,
2023-03-18,brentford,leicestercity,1,1,0.6,1.3,20230318_brentford_leicestercity,,,
2023-04-08,brentford,newcastleutd,1,2,2.6,1.3,20230408_brentford_newcastleutd,,,
2023-04-29,brentford,nott'hamforest,2,1,1.6,0.7,20230429_brentford_nott'hamforest,,,
2023-05-28,brentford,manchestercity,1,0,1.3,1.6,20230528_brentford_manchestercity,,,
2023-12-02,brentford,lutontown,3,1,3.1,0.2,20231202_brentford_lutontown,,,
2024-01-20,brentford,nott'hamforest,3,2,1.2,1.2,20240120_brentford_nott'hamforest,,,
2024-02-05,brentford,manchestercity,1,3,1.0,2.1,20240205_brentford_manchestercity,,,
2024-03-30,brentford,manchesterutd,1,1,3.2,0.6,20240330_brentford_manchesterutd,,,
2024-05-19,brentford,newcastleutd,2,4,1.1,3.4,20240519_brentford_newcastleutd,,,
2024-10-26,brentford,ipswichtown,4,3,4.0,1.3,20241026_brentford_ipswichtown,,,
2024-11-30,brentford,leicestercity,4,1,2.4,1.1,20241130_brentford_leicestercity,,,
2024-12-07,brentford,newcastleutd,4,2,1.2,1.5,20241207_brentford_newcastleutd,,,
2024-12-21,brentford,nott'hamforest,0,2,0.7,0.9,20241221_brentford_nott'hamforest,,,
2025-01-14,brentford,manchestercity,2,2,2.5,2.2,20250114_brentford_manchestercity,,,
2025-05-04,brentford,manchesterutd,4,3,2.8,1.5,20250504_brentford_manchesterutd,,,
2020-09-14,brightonandhovealbion,chelsea,1,3,1.1,1.2,20200914_brightonandhovealbion_chelsea,,,
2020-09-26,brightonandhovealbion,manchesterutd,2,3,2.5,1.5,20200926_brightonandhovealbion_manchesterutd,,,
2020-10-26,brightonandhovealbion,westbrom,1,1,0.5,0.4,20201026_brightonandhovealbion_westbrom,,,
2020-11-06,brightonandhovealbion,burnley,0,0,1.5,0.5,20201106_brightonandhovealbion_burnley,,,
2020-11-28,brightonandhovealbion,liverpool,1,1,2.3,0.2,20201128_brightonandhovealbion_liverpool,,,
2020-12-07,brightonandhovealbion,southampton,1,2,1.9,1.4,20201207_brightonandhovealbion_southampton,,,
2020-12-20,brightonandhovealbion,sheffieldutd,1,1,2.8,0.5,20201220_brightonandhovealbion_sheffieldutd,,,
2020-12-29,brightonandhovealbion,arsenal,0,1,0.8,1.1,20201229_brightonandhovealbion_arsenal,,,
2021-01-02,brightonandhovealbion,wolves,3,3,2.2,1.6,20210102_brightonandhovealbion_wolves,,,
2021-01-27,brightonandhovealbion,fulham,0,0,1.8,0.5,20210127_brightonandhovealbion_fulham,,,
2021-01-31,brightonandhovealbion,tottenham,1,0,1.6,0.4,20210131_brightonandhovealbion_tottenham,,,
2021-02-13,brightonandhovealbion,astonvilla,0,0,2.2,0.1,20210213_brightonandhovealbion_astonvilla,,,
2021-02-22,brightonandhovealbion,crystalpalace,1,2,2.4,0.2,20210222_brightonandhovealbion_crystalpalace,,,
2021-03-06,brightonandhovealbion,leicestercity,1,2,0.8,0.9,20210306_brightonandhovealbion_leicestercity,,,
2021-03-20,brightonandhovealbion,newcastleutd,3,0,0.9,0.1,20210320_brightonandhovealbion_newcastleutd,,,
2021-04-12,brightonandhovealbion,everton,0,0,1.2,0.4,20210412_brightonandhovealbion_everton,,,
2021-05-01,brightonandhovealbion,leedsutd,2,0,2.3,0.6,20210501_brightonandhovealbion_leedsutd,,,
2021-05-15,brightonandhovealbion,westham,1,1,0.8,1.7,20210515_brightonandhovealbion_westham,,,
2021-05-18,brightonandhovealbion,manchestercity,3,2,1.1,0.9,20210518_brightonandhovealbion_manchestercity,,,
2021-08-21,brightonandhovealbion,watford,2,0,1.3,0.5,20210821_brightonandhovealbion_watford,,,
2021-08-28,brightonandhovealbion,everton,0,2,0.7,1.4,20210828_brightonandhovealbion_everton,,,
2021-09-19,brightonandhovealbion,leicestercity,2,1,1.7,1.6,20210919_brightonandhovealbion_leicestercity,,,
2021-10-02,brightonandhovealbion,arsenal,0,0,1.1,0.4,20211002_brightonandhovealbion_arsenal,,,
2021-10-23,brightonandhovealbion,manchestercity,1,4,1.3,3.8,20211023_brightonandhovealbion_manchestercity,,,
2021-11-06,brightonandhovealbion,newcastleutd,1,1,1.5,0.3,20211106_brightonandhovealbion_newcastleutd,,,
2021-11-27,brightonandhovealbion,leedsutd,0,0,2.1,0.6,20211127_brightonandhovealbion_leedsutd,,,
2021-12-15,brightonandhovealbion,wolves,0,1,1.2,1.0,20211215_brightonandhovealbion_wolves,,,
2021-12-26,brightonandhovealbion,brentford,2,0,0.8,0.7,20211226_brightonandhovealbion_brentford,,,
